B06,,,,,,,,,,,,,,,,,,,,,,,,,,,
T09A,T09A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A
T09A,T09A,T07A,T07A,T09A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T11A,T11A,T11A,T07A,T07A,T07A
T09A,T09A,T07A,T07A,T09A,T09A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T09A,T09A,T09A,T09A,T09A,T09A,T11A,T07A,T07A,T07A,T11A,T11A,T07A
T09A,T07A,T07A,T07A,T09A,T09A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T09A,T09A,T09A,T08A,T08A,T09A,T09A,T11A,T07A,T07A,T07A,T07A,T07A,T11A,T07A
T04A,T07A,T07A,T07A,T09A,T09A,T09A,T07A,T07A,T07A,T07A,T07A,T07A,T09A,T09A,T09A,T08A,T08A,T09A,T09A,T11A,T07A,T07A,T07A,T07A,T07A,T11A,T07A
T03A,T07A,T07A,T07A,T09A,T09A,T09A,T09A,T07A,T07A,T07A,T07A,T07A,T07A,T09A,T09A,T08A,T08A,T09A,T09A,T11A,T07A,T07A,T07A,T07A,T07A,T11A,T07A
T03A,T07A,T07A,T07A,T09A,T09A,T09A,T09A,T09A,T07A,T07A,T07A,T07A,T07A,T07A,T09A,T09A,T09A,T09A,T07A,T11A,T07A,T07A,T07A,T07A,T07A,T11A,T07A
T03A,T07A,T07A,T07A,T09A,T09A,T09A,T09A,T09A,T09A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T11A,T07A,T07A,T07A,T07A,T07A,T11A,T07A
T04A,T07A,T07A,T07A,T09A,T01A,T01A,T09A,T09A,T09A,T09A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T11A,T07A,T07A,T07A,T07A,T07A,T11A,T07A
T04A,T07A,T07A,T07A,T09A,T01A,T01A,T09A,T09A,T09A,T09A,T09A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T11A,T07A,T07A,T07A,T11A,T07A,T07A
T04A,T07A,T07A,T07A,T09A,T09A,T09A,T09A,T01A,T01A,T09A,T09A,T09A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T11A,T07A,T11A,T07A,T07A,T07A
T04A,T07A,T07A,T07A,T09A,T09A,T09A,T09A,T01A,T01A,T09A,T09A,T09A,T09A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A
T04A,T07A,T07A,T07A,T09A,T09A,T09A,T09A,T09A,T09A,T09A,T09A,T09A,T09A,T09A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A
T04A,T07A,T07A,T07A,T09A,T09A,T09A,T09A,T09A,T09A,T09A,T09A,T09A,T09A,T09A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A,T07A
-,,,,,,,,,,,,,,,,,,,,,,,,,,,
